feed_start_date,feed_end_date,feed_version,archive_url,archive_note
20210107,20210107,"Winter 2021, 2021-01-14T14:33:01+00:00, version D",https://cdn.mbtace.com/archive/20210107.zip,
20210102,20210106,"Winter 2021, 2021-01-09T01:15:00+00:00, version D",https://cdn.mbtace.com/archive/20210102.zip,Co-authored-by: Frank LaNasa <fjlanasa@Franks-MacBook-Pro.local>; Co-authored-by: Joshua Fabian <jfabian@mbta.com>; Co-authored-by: Cora Grant <394835+x@users.noreply.github.com>
20210101,20210101,"Winter 2021, 2021-01-08T20:32:47+00:00, version D",https://cdn.mbtace.com/archive/20210101.zip,
20201231,20201231,"Winter 2021, 2021-01-07T21:54:00+00:00, version D",https://cdn.mbtace.com/archive/20201231.zip,
20201224,20201230,"Winter 2021, 2020-12-31T18:42:14+00:00, version D",https://cdn.mbtace.com/archive/20201224.zip,
20201216,20201223,"Winter 2021, 2020-12-23T21:03:41+00:00, version D",https://cdn.mbtace.com/archive/20201216.zip,
20201211,20201215,"Winter 2021, 2020-12-18T16:31:24+00:00, version D",https://cdn.mbtace.com/archive/20201211.zip,
20201209,20201210,"Winter 2021, 2020-12-16T22:45:43+00:00, version D",https://cdn.mbtace.com/archive/20201209.zip,
20201208,20201208,"Winter 2021, 2020-12-15T23:05:58+00:00, version D",https://cdn.mbtace.com/archive/20201208.zip,
20201203,20201207,"Winter 2021, 2020-12-10T22:50:06+00:00, version D",https://cdn.mbtace.com/archive/20201203.zip,Uses reduced service schedule weekdays 12/14â€“24; Adjusts Plymouth closure schedule on 12/14 for reduced service
20201201,20201202,"Winter 2021, 2020-12-08T21:14:28+00:00, version D",https://cdn.mbtace.com/archive/20201201.zip,"Adds 2021 holidays; Reverts emergency/reduced schedules for bus, subway on 2021-01-15 and 2021-01-16; Temporary suspension of Routes 72, 195"
20201127,20201130,"Fall 2020, 2020-12-04T18:20:17+00:00, version D",https://cdn.mbtace.com/archive/20201127.zip,chore: revert moody st closure; chore: convert PendingStopClosures to CompletedStopClosures
20201125,20201126,"Fall 2020, 2020-12-02T23:20:56+00:00, version D",https://cdn.mbtace.com/archive/20201125.zip,chore: revert moody st closure; chore: convert PendingStopClosures to CompletedStopClosures
20201118,20201124,"Fall 2020, 2020-11-25T21:25:35+00:00, version D",https://cdn.mbtace.com/archive/20201118.zip,
20201112,20201117,"Fall 2020, 2020-11-19T21:18:22+00:00, version D",https://cdn.mbtace.com/archive/20201112.zip,
20201109,20201111,"Fall 2020, 2020-11-16T13:37:33+00:00, version D",https://cdn.mbtace.com/archive/20201109.zip,
20201106,20201108,"Fall 2020, 2020-11-13T17:24:46+00:00, version D",https://cdn.mbtace.com/archive/20201106.zip,
20201029,20201105,"Fall 2020, 2020-11-05T21:12:14+00:00, version D",https://cdn.mbtace.com/archive/20201029.zip,
20201026,20201028,"Fall 2020, 2020-11-02T23:13:20+00:00, version D",https://cdn.mbtace.com/archive/20201026.zip,
20201023,20201025,"Fall 2020, 2020-10-30T21:23:59+00:00, version D",https://cdn.mbtace.com/archive/20201023.zip,
20201022,20201022,"Fall 2020, 2020-10-29T18:22:02+00:00, version D",https://cdn.mbtace.com/archive/20201022.zip,
20201020,20201021,"Fall 2020, 2020-10-27T14:44:33+00:00, version D",https://cdn.mbtace.com/archive/20201020.zip,
20201016,20201019,"Fall 2020, 2020-10-23T17:10:40+00:00, version D",https://cdn.mbtace.com/archive/20201016.zip,
20201014,20201015,"Fall 2020, 2020-10-21T21:37:34+00:00, version D",https://cdn.mbtace.com/archive/20201014.zip,
20201008,20201013,"Fall 2020, 2020-10-15T18:20:03+00:00, version D",https://cdn.mbtace.com/archive/20201008.zip,
20201002,20201007,"Fall 2020, 2020-10-09T17:32:32+00:00, version D",https://cdn.mbtace.com/archive/20201002.zip,
20201001,20201001,"Fall 2020, 2020-10-08T20:01:41+00:00, version D",https://cdn.mbtace.com/archive/20201001.zip,
20200925,20200930,"Fall 2020, 2020-10-02T17:32:20+00:00, version D",https://cdn.mbtace.com/archive/20200925.zip,
20200924,20200924,"Fall 2020, 2020-10-01T20:06:58+00:00, version D",https://cdn.mbtace.com/archive/20200924.zip,
20200922,20200923,"Fall 2020, 2020-09-29T21:29:04+00:00, version D",https://cdn.mbtace.com/archive/20200922.zip,
20200917,20200921,"Fall 2020, 2020-09-24T16:42:41+00:00, version D",https://cdn.mbtace.com/archive/20200917.zip,
20200910,20200916,"Fall 2020, 2020-09-17T20:14:17+00:00, version D",https://cdn.mbtace.com/archive/20200910.zip,
20200905,20200909,"Fall 2020, 2020-09-12T16:19:14+00:00, version D",https://cdn.mbtace.com/archive/20200905.zip,
20200902,20200904,"Fall 2020, 2020-09-09T12:37:57+00:00, version D",https://cdn.mbtace.com/archive/20200902.zip,
20200828,20200901,"Fall 2020, 2020-09-04T18:09:43+00:00, version D",https://cdn.mbtace.com/archive/20200828.zip,
20200827,20200827,"Fall 2020, 2020-09-03T08:23:04+00:00, version D",https://cdn.mbtace.com/archive/20200827.zip,
20200824,20200826,"Fall 2020, 2020-08-31T18:23:46+00:00, version D",https://cdn.mbtace.com/archive/20200824.zip,
20200821,20200823,"Fall 2020, 2020-08-28T18:12:44+00:00, version D",https://cdn.mbtace.com/archive/20200821.zip,
20200813,20200820,"Fall 2020, 2020-08-20T15:52:04+00:00, version D",https://cdn.mbtace.com/archive/20200813.zip,
20200808,20200812,"Fall 2020, 2020-08-15T17:03:05+00:00, version D",https://cdn.mbtace.com/archive/20200808.zip,
20200806,20200807,"Fall 2020, 2020-08-13T20:47:03+00:00, version D",https://cdn.mbtace.com/archive/20200806.zip,
20200804,20200805,"Fall 2020, 2020-08-11T18:34:13+00:00, version D",https://cdn.mbtace.com/archive/20200804.zip,
20200731,20200803,"Summer 2020, 2020-08-07T13:25:01+00:00, version D",https://cdn.mbtace.com/archive/20200731.zip,
20200728,20200730,"Summer 2020, 2020-08-04T14:37:39+00:00, version D",https://cdn.mbtace.com/archive/20200728.zip,chore: Cancel Red Line EA on 8/4; chore: Cancel Worcester Line shuttles from 8/8; fix: Give HASTUS-revert disruptions service_typicality=1
20200724,20200727,"Summer 2020, 2020-07-31T23:59:34+00:00, version D",https://cdn.mbtace.com/archive/20200724.zip,
20200723,20200723,"Summer 2020, 2020-07-30T08:14:51+00:00, version D",https://cdn.mbtace.com/archive/20200723.zip,"CapeFLYER just has a hand-written trips.txt, so I added a; bikes_allowed column. Per the CapeFLYER website bikes are allowed:; https://capeflyer.com/rider-info-capeflyer-train-boston-capecod/while-on-board/"
20200721,20200722,"Summer 2020, 2020-07-28T19:25:14+00:00, version D",https://cdn.mbtace.com/archive/20200721.zip,
20200716,20200720,"Summer 2020, 2020-07-23T20:16:26+00:00, version D",https://cdn.mbtace.com/archive/20200716.zip,
20200713,20200715,"Summer 2020, 2020-07-20T22:09:33+00:00, version D",https://cdn.mbtace.com/archive/20200713.zip,
20200710,20200712,"Summer 2020, 2020-07-17T12:38:01+00:00, version D",https://cdn.mbtace.com/archive/20200710.zip,
20200709,20200709,"Summer 2020, 2020-07-16T18:15:25+00:00, version D",https://cdn.mbtace.com/archive/20200709.zip,
20200702,20200708,"Summer 2020, 2020-07-09T20:33:42+00:00, version D",https://cdn.mbtace.com/archive/20200702.zip,
20200701,20200701,"Summer 2020, 2020-07-08T15:52:07+00:00, version D",https://cdn.mbtace.com/archive/20200701.zip,"This was only required to avoid a false positive in prevalidation, which; was addressed in a previous commit by making the validation time-aware."
20200629,20200630,"Summer 2020, 2020-07-06T16:17:44+00:00, version D",https://cdn.mbtace.com/archive/20200629.zip,
20200627,20200628,"Summer 2020, 2020-07-04T12:02:23+00:00, version D",https://cdn.mbtace.com/archive/20200627.zip,"This is already modeled in HASTUS, so we don't change it to the Storm; schedule. We also change the 2020-07-03 disruption to point to the 11th."
20200625,20200626,"Summer 2020, 2020-07-02T14:50:58+00:00, version D",https://cdn.mbtace.com/archive/20200625.zip,
20200622,20200624,"Summer 2020, 2020-06-29T22:12:14+00:00, version D",https://cdn.mbtace.com/archive/20200622.zip,"As per update email from Corey Lynch on June 26th, and disruption info; published at mbta.com/FBGwork."
20200618,20200621,"Summer 2020, 2020-06-25T19:15:36+00:00, version D",https://cdn.mbtace.com/archive/20200618.zip,"Per e-mail from Franck.; > I just wanted to let you know that, in agreement with PR at Keolis and the; > MBTA, we are now to communicate that the Worcester Line diversion will go at; > least through July 4 weekend."
20200616,20200617,"Summer 2020, 2020-06-23T18:22:51+00:00, version D",https://cdn.mbtace.com/archive/20200616.zip,
20200615,20200615,"Summer 2020, 2020-06-22T19:00:14+00:00, version D",https://cdn.mbtace.com/archive/20200615.zip,
20200613,20200614,"Summer 2020, 2020-06-20T20:56:29+00:00, version D",https://cdn.mbtace.com/archive/20200613.zip,
20200611,20200612,"Summer 2020, 2020-06-18T22:08:04+00:00, version D",https://cdn.mbtace.com/archive/20200611.zip,
20200605,20200610,"Summer 2020, 2020-06-12T19:48:10+00:00, version D",https://cdn.mbtace.com/archive/20200605.zip,
20200603,20200604,"Spring 2020, 2020-06-10T22:08:55+00:00, version D",https://cdn.mbtace.com/archive/20200603.zip,
20200601,20200602,"Spring 2020, 2020-06-08T19:48:24+00:00, version D",https://cdn.mbtace.com/archive/20200601.zip,fix: Extend CR through feed_end_date for validation; chore: Extend Greenbush Line shuttles; fix: Red Line evening shuttle updates; chore: Clean up expired shuttles
20200528,20200531,"Spring 2020, 2020-06-04T21:30:03+00:00, version D",https://cdn.mbtace.com/archive/20200528.zip,
20200526,20200527,"Spring 2020, 2020-06-02T22:28:51+00:00, version D",https://cdn.mbtace.com/archive/20200526.zip,"Previously we were inconsistent about whether there was an `__init__.py`; file in each test directory or not, which impacts how pytest loads tests; in that directory (with `__init__` they are loaded as fully-qualified; ""packages"", without they are loaded as top-level modules). This had the; odd consequence that using the `pytest` script (vs. `python -m pytest`); to run a specific test file would work for some files, but crash with a; `ModuleNotFoundError` on others.; Ref: https://docs.pytest.org/en/latest/pythonpath.html"
20200522,20200525,"Spring 2020, 2020-05-29T18:02:33+00:00, version D",https://cdn.mbtace.com/archive/20200522.zip,
20200521,20200521,"Spring 2020, 2020-05-28T17:33:45+00:00, version D",https://cdn.mbtace.com/archive/20200521.zip,
20200514,20200520,"Spring 2020, 2020-05-21T20:06:36+00:00, version D",https://cdn.mbtace.com/archive/20200514.zip,The Greenbush disruption already covers that line.
20200508,20200513,"Spring 2020, 2020-05-15T22:33:42+00:00, version D",https://cdn.mbtace.com/archive/20200508.zip,
20200507,20200507,"Spring 2020, 2020-05-14T21:16:16+00:00, version D",https://cdn.mbtace.com/archive/20200507.zip,
20200504,20200506,"Spring 2020, 2020-05-11T19:42:26+00:00, version D",https://cdn.mbtace.com/archive/20200504.zip,
20200429,20200503,"Spring 2020, 2020-05-06T22:59:31+00:00, version D",https://cdn.mbtace.com/archive/20200429.zip,Remove old CR disruptions; Extend CR-Worcester weekend shuttles through June; Cancellation of upcoming Old Colony weekend suspension; CapeFLYER suspended until 6/26
20200424,20200428,"Spring 2020, 2020-05-01T19:13:39+00:00, version D",https://cdn.mbtace.com/archive/20200424.zip,
20200416,20200423,"Spring 2020, 2020-04-23T15:20:52+00:00, version D",https://cdn.mbtace.com/archive/20200416.zip,
20200409,20200415,"Spring 2020, 2020-04-16T08:39:02+00:00, version D",https://cdn.mbtace.com/archive/20200409.zip,Per e-mail from Franck.
20200404,20200408,"Spring 2020, 2020-04-11T11:16:47+00:00, version D",https://cdn.mbtace.com/archive/20200404.zip,- updated shapes for 74/75/77/78/86; - switch 2076 (Lower Busway) to 20763 (Brattle St @ Palmer St); - switch 20762 (Busway) to 20761 (Upper Busway); Outstanding issues:; - 77 trips from the North Cambridge Carhouse?; - 72 doesn't have a new shape?
20200402,20200403,"Spring 2020, 2020-04-09T08:33:57+00:00, version D",https://cdn.mbtace.com/archive/20200402.zip,
20200326,20200401,"Spring 2020, 2020-04-02T20:16:11+00:00, version D",https://cdn.mbtace.com/archive/20200326.zip,Clean up old disruptions; Update Rapid Transit disruptions; Update Commuter Rail disruptions
20200323,20200325,"Spring 2020, 2020-03-30T14:11:29+00:00, version D",https://cdn.mbtace.com/archive/20200323.zip,
20200320,20200322,"Spring 2020, 2020-03-27T20:47:29+00:00, version D",https://cdn.mbtace.com/archive/20200320.zip,
20200317,20200319,"Spring 2020, 2020-03-24T21:32:17+00:00, version D",https://cdn.mbtace.com/archive/20200317.zip,
20200316,20200316,"Spring 2020, 2020-03-23T18:23:17+00:00, version D",https://cdn.mbtace.com/archive/20200316.zip,chore: disruption cancellations for week of 3/23
20200313,20200315,"Spring 2020, 2020-03-20T19:26:32+00:00, version D",https://cdn.mbtace.com/archive/20200313.zip,
20200312,20200312,"Spring 2020, 2020-03-19T18:06:14+00:00, version D",https://cdn.mbtace.com/archive/20200312.zip,Temporarily modify 71/73 to use Sunday variant; Add/modify appropriate tests
20200311,20200311,"Spring 2020, 2020-03-18T19:12:42+00:00, version D",https://cdn.mbtace.com/archive/20200311.zip,"Per Kat Benesh, via e-mail. Technically it's starting 3/18, but we won't have; the GTFS out in time for that so we're keeping the 2020-03-18 service the same."
20200310,20200310,"Spring 2020, 2020-03-17T15:21:47+00:00, version D",https://cdn.mbtace.com/archive/20200310.zip,
20200309,20200309,"Spring 2020, 2020-03-16T17:16:45+00:00, version D",https://cdn.mbtace.com/archive/20200309.zip,"Adds most planned disruptions for spring, including for Green-D weeknights"
20200305,20200308,"Spring 2020, 2020-03-12T16:15:31+00:00, version D",https://cdn.mbtace.com/archive/20200305.zip,chore: apply BraintreeQuincyCenter shuttle for March 16 - June 18
20200302,20200304,"Spring 2020, 2020-03-09T15:19:32+00:00, version D",https://cdn.mbtace.com/archive/20200302.zip,Banish .DS_Store; Validation dates for weekend CR-Franklin
20200227,20200301,"Winter 2020, 2020-03-05T18:56:22+00:00, version D",https://cdn.mbtace.com/archive/20200227.zip,
20200220,20200226,"Winter 2020, 2020-02-27T13:29:19+00:00, version D",https://cdn.mbtace.com/archive/20200220.zip,"Modify CR-Fitchburg suspension dates; Clean up expired, existing disruptions; Fix shuttle shapes around Kenmore; Fix shuttle stops for KenmoreReservoir"
20200217,20200219,"Winter 2020, 2020-02-24T19:47:34+00:00, version D",https://cdn.mbtace.com/archive/20200217.zip,No KenmoreReservoir shuttles on 24-25 February; fix: handle truncation when there are no holidays; fix: validations support not having calendar_dates.txt
20200213,20200216,"Winter 2020, 2020-02-20T08:22:31+00:00, version D",https://cdn.mbtace.com/archive/20200213.zip,feat: updates for week of 2-16-2020
20200206,20200212,"Winter 2020, 2020-02-13T19:02:24+00:00, version D",https://cdn.mbtace.com/archive/20200206.zip,
20200130,20200205,"Winter 2020, 2020-02-06T15:38:13+00:00, version D",https://cdn.mbtace.com/archive/20200130.zip,"1. We only considered ""shuttle trips"" to be those trips which weren't on the; original route. But, for shuttles where we're truncating part of a route; along with a shuttle, we do need to keep those other trips. We change the; logic instead to treat any trip which isn't the one we're currently; processing as a ""shuttle trip"".; 2. We weren't copying the shapes when running multiple disruptions. Then, we; weren't processing the shapes in an order which allowed for a truncation to; be applied to an already truncated shape."
20200123,20200129,"Winter 2020, 2020-01-30T14:56:09+00:00, version D",https://cdn.mbtace.com/archive/20200123.zip,feat: KenmoreReservoir activated 2/21 - 3/1; feat: BrooklineHillsNewtonHighlands 3/2-3/5 per ROW calendar; feat: Worcester PTC confirmed start date is 2/29; feat: Fitchburg GLX weekend of 2/15 - 2/16
20200116,20200122,"Winter 2020, 2020-01-23T20:45:13+00:00, version D",https://cdn.mbtace.com/archive/20200116.zip,
20200109,20200115,"Winter 2020, 2020-01-16T19:10:59+00:00, version D",https://cdn.mbtace.com/archive/20200109.zip,Clean up dusty disruptions; Fix tests for pending changes
20200102,20200108,"Winter 2020, 2020-01-09T15:34:50+00:00, version D",https://cdn.mbtace.com/archive/20200102.zip,
20191226,20200101,"Winter 2020, 2020-01-02T22:45:48+00:00, version D",https://cdn.mbtace.com/archive/20191226.zip,
20191223,20191225,"Winter 2020, 2019-12-30T21:36:54+00:00, version D",https://cdn.mbtace.com/archive/20191223.zip,"This mistakenly activated a Sunday with a Patriots game, which meant we; showed a CR-Foxboro train on New Years Day."
20191220,20191222,"Winter 2020, 2019-12-27T21:34:58+00:00, version D",https://cdn.mbtace.com/archive/20191220.zip,"Per [@MBTA_CR tweet](https://twitter.com/MBTA_CR/status/1210645494558580744):; > Bikes, including folding bikes, are not allowed on all inbound trains between; > 10 am and 6 pm and on all outbound trains from 4 pm until the end of; > service.; I didn't add any new bikes allowed, but only removed them during the times; mentioned in the tweet."
20191216,20191219,"Winter 2020, 2019-12-23T16:40:04+00:00, version D",https://cdn.mbtace.com/archive/20191216.zip,"We allow alerts to be against data that's in the 1-week lookback, so not; everything in an alert also needs to be in the current feed."
20191211,20191215,"Winter 2020, 2019-12-18T22:12:30+00:00, version D",https://cdn.mbtace.com/archive/20191211.zip,Some subway trips were missing shape IDs: this patch adds them back.
20191210,20191210,"Winter 2020, 2019-12-17T18:53:47+00:00, version D",https://cdn.mbtace.com/archive/20191210.zip,
20191209,20191209,"Winter 2020, 2019-12-16T18:44:46+00:00, version D",https://cdn.mbtace.com/archive/20191209.zip,From Norman Michaud:; > Early access tonight for the Orange Line  project has been cancelled for tonight.
20191206,20191208,"Winter 2020, 2019-12-13T20:23:22+00:00, version D",https://cdn.mbtace.com/archive/20191206.zip,
20191203,20191205,"Fall 2019, 2019-12-10T16:10:10+00:00, version D",https://cdn.mbtace.com/archive/20191203.zip,
20191128,20191202,"Fall 2019, 2019-12-05T15:54:32+00:00, version D",https://cdn.mbtace.com/archive/20191128.zip,
20191126,20191127,"Fall 2019, 2019-12-03T15:54:59+00:00, version D",https://cdn.mbtace.com/archive/20191126.zip,From James Caroselli:; > Good morning all; because of the ongoing storm and the condition of the track bed when it subsides the early access diversion scheduled for the OL between Oak Grove and Wellington for Tuesday into Wednesday will be cancelled.
20191125,20191125,"Fall 2019, 2019-12-02T16:08:58+00:00, version D",https://cdn.mbtace.com/archive/20191125.zip,"We add an additional buffer of 45s when transferring between stations.; The 45s was calculated to still promote walking from Park Street to Downtown; Crossing Orange Line SB, but not Orange Line NB."
20191123,20191124,"Fall 2019, 2019-11-30T00:04:15+00:00, version D",https://cdn.mbtace.com/archive/20191123.zip,"From James Caroselli, via e-mail:; > With the threat of snow Sunday, Middlesex will be cancelling the early; > access work on the OL Sunday into Monday, soak grove to Wellington"
20191120,20191122,"Fall 2019, 2019-11-27T16:51:26+00:00, version D",https://cdn.mbtace.com/archive/20191120.zip,
20191114,20191119,"Fall 2019, 2019-11-21T21:14:23+00:00, version D",https://cdn.mbtace.com/archive/20191114.zip,Greenbush line shuttle; Fixed the name for Weymouth Landing / East Braintree stop; Making Greenbush shuttle to be a multi-route trip
20191030,20191113,"Fall 2019, 2019-11-06T16:02:59+00:00, version D",https://cdn.mbtace.com/archive/20191030.zip,"Check that pathways have valid data; Pathways should have only one of length, traversal_time, stair_count; Escalator traversal times no longer have / characters; Walk-elevator traversal times no longer have / characters; Multi-modal pathways with steps are not tagged as walkways; pathway_code should be a string, not float"
20191024,20191029,"Fall 2019, 2019-10-31T18:51:46+00:00, version D",https://cdn.mbtace.com/archive/20191024.zip,
20191017,20191023,"Fall 2019, 2019-10-24T19:49:31+00:00, version D",https://cdn.mbtace.com/archive/20191017.zip,Green Line D branch switch to Newton Highlands/Fenway weekends 11/15 - 12/8; Cancel SL transitway disruption weekend of 10/25-27; Remove Red Sox schedule
20191014,20191016,"Fall 2019, 2019-10-21T20:45:56+00:00, version D",https://cdn.mbtace.com/archive/20191014.zip,
20191011,20191013,"Fall 2019, 2019-10-18T20:54:54+00:00, version D",https://cdn.mbtace.com/archive/20191011.zip,
20191010,20191010,"Fall 2019, 2019-10-17T18:49:38+00:00, version D",https://cdn.mbtace.com/archive/20191010.zip,
20191009,20191009,"Fall 2019, 2019-10-16T17:29:47+00:00, version D",https://cdn.mbtace.com/archive/20191009.zip,
20191008,20191008,"Fall 2019, 2019-10-15T17:06:20+00:00, version D",https://cdn.mbtace.com/archive/20191008.zip,
20191005,20191007,"Fall 2019, 2019-10-12T12:23:03+00:00, version D",https://cdn.mbtace.com/archive/20191005.zip,
20191003,20191004,"Fall 2019, 2019-10-10T19:37:19+00:00, version D",https://cdn.mbtace.com/archive/20191003.zip,
20190926,20191002,"Fall 2019, 2019-10-03T15:17:49+00:00, version D",https://cdn.mbtace.com/archive/20190926.zip,Move stop 2829 back to original location; Move OL shuttle stops to reflect signage plan
20190919,20190925,"Fall 2019, 2019-09-26T06:13:53+00:00, version D",https://cdn.mbtace.com/archive/20190919.zip,
20190917,20190918,"Fall 2019, 2019-09-24T23:20:57+00:00, version D",https://cdn.mbtace.com/archive/20190917.zip,
20190914,20190916,"Fall 2019, 2019-09-21T16:35:56+00:00, version D",https://cdn.mbtace.com/archive/20190914.zip,
20190912,20190913,"Fall 2019, 2019-09-19T14:59:31+00:00, version D",https://cdn.mbtace.com/archive/20190912.zip,Rename 20762 to be a generic busway at Harvard; Also update level for stop_id 20762
20190905,20190911,"Fall 2019, 2019-09-12T17:05:36+00:00, version D",https://cdn.mbtace.com/archive/20190905.zip,
20190902,20190904,"Fall 2019, 2019-09-09T16:29:58+00:00, version D",https://cdn.mbtace.com/archive/20190902.zip,
20190830,20190901,"Fall 2019, 2019-09-06T18:36:09+00:00, version D",https://cdn.mbtace.com/archive/20190830.zip,
20190829,20190829,"Fall 2019, 2019-09-05T18:36:42+00:00, version D",https://cdn.mbtace.com/archive/20190829.zip,
20190822,20190828,"Fall 2019, 2019-08-29T16:59:59+00:00, version D",https://cdn.mbtace.com/archive/20190822.zip,Remove Somerville bus stops closed with Broadway bus lane; Only remove closed bus stops from stop_times.txt but keep them in stops.txt; Don't remove the closed bus stops in alerts_ui
20190815,20190821,"Fall 2019, 2019-08-22T20:01:47+00:00, version D",https://cdn.mbtace.com/archive/20190815.zip,
20190813,20190814,"Fall 2019, 2019-08-20T16:20:01+00:00, version D",https://cdn.mbtace.com/archive/20190813.zip,
20190809,20190812,"Fall 2019, 2019-08-16T11:05:17+00:00, version D",https://cdn.mbtace.com/archive/20190809.zip,
20190808,20190808,"Fall 2019, 2019-08-15T18:57:31+00:00, version D",https://cdn.mbtace.com/archive/20190808.zip,
20190802,20190807,"Summer 2019, 2019-08-09T14:29:37+00:00, version D",https://cdn.mbtace.com/archive/20190802.zip,
20190801,20190801,"Summer 2019, 2019-08-08T16:14:31+00:00, version D",https://cdn.mbtace.com/archive/20190801.zip,Per Rose Yates:; > On the second piece (special events) we need to change that now and not; wait until service starts.; and; > â€‹I think Foxboro Line makes sense.
20190726,20190731,"Summer 2019, 2019-08-02T16:39:56+00:00, version D",https://cdn.mbtace.com/archive/20190726.zip,
20190725,20190725,"Summer 2019, 2019-08-01T16:06:19+00:00, version D",https://cdn.mbtace.com/archive/20190725.zip,"Otherwise, I get the Spring rating before the Fall rating and that doesn't; include the extra street/municipality data."
20190719,20190724,"Summer 2019, 2019-07-26T16:44:17+00:00, version D",https://cdn.mbtace.com/archive/20190719.zip,- Chelsea is 1A; - Westborough is 7 (parent station was correct); Fixes mbta/gtfs_documentation#22
20190718,20190718,"Summer 2019, 2019-07-25T18:20:53+00:00, version D",https://cdn.mbtace.com/archive/20190718.zip,
20190717,20190717,"Summer 2019, 2019-07-24T16:11:29+00:00, version D",https://cdn.mbtace.com/archive/20190717.zip,
20190712,20190716,"Summer 2019, 2019-07-19T16:41:26+00:00, version D",https://cdn.mbtace.com/archive/20190712.zip,Braintree branch shuttles 7/20-21
20190711,20190711,"Summer 2019, 2019-07-18T20:50:40+00:00, version D",https://cdn.mbtace.com/archive/20190711.zip,
20190708,20190710,"Summer 2019, 2019-07-15T20:34:37+00:00, version D",https://cdn.mbtace.com/archive/20190708.zip,
20190704,20190707,"Summer 2019, 2019-07-11T18:18:50+00:00, version D",https://cdn.mbtace.com/archive/20190704.zip,
20190702,20190703,"Summer 2019, 2019-07-09T16:59:07+00:00, version D",https://cdn.mbtace.com/archive/20190702.zip,New Service for Red Sox home games
20190624,20190701,"Summer 2019, 2019-07-01T14:03:51+00:00, version D",https://cdn.mbtace.com/archive/20190624.zip,
20190621,20190623,"Summer 2019, 2019-06-28T19:25:39+00:00, version D",https://cdn.mbtace.com/archive/20190621.zip,
20190620,20190620,"Summer 2019, 2019-06-27T12:27:56+00:00, version D",https://cdn.mbtace.com/archive/20190620.zip,Add mini-high platform for Lechmere
20190612,20190619,"Summer 2019, 2019-06-19T15:48:44+00:00, version D",https://cdn.mbtace.com/archive/20190612.zip,
20190610,20190611,"Summer 2019, 2019-06-17T17:27:00+00:00, version D",https://cdn.mbtace.com/archive/20190610.zip,
20190609,20190609,"Summer 2019, 2019-06-16T13:01:46+00:00, version D",https://cdn.mbtace.com/archive/20190609.zip,
20190607,20190608,"Summer 2019, 2019-06-14T18:10:17+00:00, version D",https://cdn.mbtace.com/archive/20190607.zip,
20190606,20190606,"Summer 2019, 2019-06-13T23:09:09+00:00, version D",https://cdn.mbtace.com/archive/20190606.zip,
20190603,20190605,"Spring 2019, 2019-06-10T20:54:55+00:00, version D",https://cdn.mbtace.com/archive/20190603.zip,
20190530,20190602,"Spring 2019, 2019-06-06T05:59:34+00:00, version D",https://cdn.mbtace.com/archive/20190530.zip,
20190527,20190529,"Spring 2019, 2019-06-03T17:42:30+00:00, version D",https://cdn.mbtace.com/archive/20190527.zip,
20190523,20190526,"Spring 2019, 2019-05-30T16:31:52+00:00, version D",https://cdn.mbtace.com/archive/20190523.zip,"Not sure how this happened, but we didn't include the first weekend trips; during the Gloucester Drawbridge disruption."
20190516,20190522,"Spring 2019, 2019-05-23T15:25:12+00:00, version D",https://cdn.mbtace.com/archive/20190516.zip,Disables the NewtonHighlandsRiverside and LittletonWachusett shuttles.
20190510,20190515,"Spring 2019, 2019-05-17T19:46:01+00:00, version D",https://cdn.mbtace.com/archive/20190510.zip,
20190509,20190509,"Spring 2019, 2019-05-16T06:20:01+00:00, version D",https://cdn.mbtace.com/archive/20190509.zip,
20190507,20190508,"Spring 2019, 2019-05-14T16:19:40+00:00, version D",https://cdn.mbtace.com/archive/20190507.zip,
20190504,20190506,"Spring 2019, 2019-05-11T20:02:01+00:00, version D",https://cdn.mbtace.com/archive/20190504.zip,
20190503,20190503,"Spring 2019, 2019-05-10T19:59:03+00:00, version D",https://cdn.mbtace.com/archive/20190503.zip,This reverts commit 0704efb6030ddeb995e2c689090556366a4a796b.
20190502,20190502,"Spring 2019, 2019-05-09T05:56:01+00:00, version D",https://cdn.mbtace.com/archive/20190502.zip,
20190426,20190501,"Spring 2019, 2019-05-03T17:53:16+00:00, version D",https://cdn.mbtace.com/archive/20190426.zip,It's not modified from the previous schedule.
20190425,20190425,"Spring 2019, 2019-05-02T18:46:13+00:00, version D",https://cdn.mbtace.com/archive/20190425.zip,
20190424,20190424,"Spring 2019, 2019-05-01T16:00:09+00:00, version D",https://cdn.mbtace.com/archive/20190424.zip,New Commuter Rail schedule
20190420,20190423,"Spring 2019, 2019-04-27T18:21:53+00:00, version D",https://cdn.mbtace.com/archive/20190420.zip,
20190419,20190419,"Spring 2019, 2019-04-26T14:15:21+00:00, version D",https://cdn.mbtace.com/archive/20190419.zip,
20190418,20190418,"Spring 2019, 2019-04-25T05:48:35+00:00, version D",https://cdn.mbtace.com/archive/20190418.zip,
20190412,20190417,"Spring 2019, 2019-04-19T14:52:43+00:00, version D",https://cdn.mbtace.com/archive/20190412.zip,
20190411,20190411,"Spring 2019, 2019-04-18T13:30:39+00:00, version D",https://cdn.mbtace.com/archive/20190411.zip,
